image_id,split,basin,source,centroid_lat,centroid_lon,extent_image,annotations_latlon,annotations_image
55,train,permian,label_crowdsource,31.576797394719968,-103.55750069999998,"POLYGON ((-103.55866529030855 31.57580523474892, -103.55633610969143 31.57580523474892, -103.55633610969143 31.57778955469102, -103.55866529030855 31.57778955469102, -103.55866529030855 31.57580523474892))","[{'bbox': <POLYGON ((-103.557 31.576, -103.557 31.576, -103.557 31.576, -103.557 31.57...>}, {'bbox': <POLYGON ((-103.557 31.576, -103.557 31.576, -103.557 31.576, -103.557 31.57...>}, {'bbox': <POLYGON ((-103.557 31.576, -103.557 31.576, -103.557 31.576, -103.557 31.57...>}, {'bbox': <POLYGON ((-103.557 31.576, -103.557 31.576, -103.557 31.576, -103.557 31.57...>}, {'bbox': <POLYGON ((-103.557 31.576, -103.557 31.576, -103.557 31.576, -103.557 31.57...>}, {'bbox': <POLYGON ((-103.557 31.576, -103.557 31.576, -103.557 31.576, -103.557 31.57...>}]","[{'bbox': [268.4537198950292, 428.4465603307509, 283.05717098069186, 443.6266720297204], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [285.77570675575873, 428.1551604344479, 301.03326194678976, 443.34875668523694], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [303.44689661489554, 427.412606116632, 313.90782669396424, 438.72192417755576], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [317.2561319511284, 427.81896480822627, 327.7652156217891, 437.45784557964777], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [331.21621469827625, 426.9917391107663, 341.65315232792534, 437.43725403939544], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [345.11064997580297, 426.3684681328917, 355.4905738352728, 437.0654157451422], 'bbox_mode': 0, 'category_id': 0}]"
56,train,permian,label_crowdsource,31.63310369471473,-102.0907684,"POLYGON ((-102.09193299030855 31.632112134518337, -102.08960380969143 31.632112134518337, -102.08960380969143 31.634095254911127, -102.09193299030855 31.634095254911127, -102.09193299030855 31.632112134518337))",[],[]
57,train,permian,label_crowdsource,31.667423994711548,-102.0974857,"POLYGON ((-102.09865029030856 31.666432800564714, -102.09632110969143 31.666432800564714, -102.09632110969143 31.668415188858372, -102.09865029030856 31.668415188858372, -102.09865029030856 31.666432800564714))",[],[]
58,train,permian,label_crowdsource,31.814339294697994,-101.6522554,"POLYGON ((-101.65341999030855 31.813349671521816, -101.65109080969144 31.813349671521816, -101.65109080969144 31.815328917874176, -101.65341999030855 31.815328917874176, -101.65341999030855 31.813349671521816))",[],[]
59,train,permian,label_crowdsource,31.91130889468912,-103.5206272,"POLYGON ((-103.52179179030857 31.91032031197769, -103.51946260969144 31.91032031197769, -103.51946260969144 31.912297477400557, -103.52179179030857 31.912297477400557, -103.52179179030857 31.91032031197769))",[],[]
60,train,permian,label_crowdsource,31.92414739468796,-102.2581251,"POLYGON ((-102.25928969030855 31.923158949943442, -102.25696050969144 31.923158949943442, -102.25696050969144 31.92513583943248, -102.25928969030855 31.92513583943248, -102.25928969030855 31.923158949943442))",[],[]
63,train,permian,label_crowdsource,31.92955959468748,-101.7371048,"POLYGON ((-101.73826939030856 31.928571208119173, -101.73594020969144 31.928571208119173, -101.73594020969144 31.930547981255774, -101.73826939030856 31.930547981255774, -101.73826939030856 31.928571208119173))",[],[]
64,train,permian,label_crowdsource,31.9435724946862,-102.6425985,"POLYGON ((-102.64376309030857 31.942584258784795, -102.64143390969144 31.942584258784795, -102.64143390969144 31.944560730587597, -102.64376309030857 31.944560730587597, -102.64376309030857 31.942584258784795))",[],[]
66,train,permian,label_crowdsource,31.963878594684346,-102.2378945,"POLYGON ((-102.23905909030854 31.96289057721931, -102.23672990969143 31.96289057721931, -102.23672990969143 31.964866612149383, -102.23905909030854 31.964866612149383, -102.23905909030854 31.96289057721931))",[],[]
67,train,permian,label_crowdsource,31.969957894683795,-103.9670869,"POLYGON ((-103.96825149030857 31.96896994263902, -103.96592230969144 31.96896994263902, -103.96592230969144 31.97094584672857, -103.96825149030857 31.97094584672857, -103.96825149030857 31.96896994263902))",[],[]
71,train,permian,label_crowdsource,32.20270749466285,-103.96401380000002,"POLYGON ((-103.96517839030858 32.201722055629034, -103.96284920969144 32.201722055629034, -103.96284920969144 32.20369293369667, -103.96517839030858 32.20369293369667, -103.96517839030858 32.201722055629034))",[],[]
72,train,permian,label_crowdsource,32.221920494661134,-103.4823827,"POLYGON ((-103.48354729030855 32.220935263798346, -103.48121810969144 32.220935263798346, -103.48121810969144 32.22290572552393, -103.48354729030855 32.22290572552393, -103.48354729030855 32.220935263798346))","[{'bbox': <POLYGON ((-103.483 32.222, -103.483 32.222, -103.483 32.222, -103.483 32.22...>}, {'bbox': <POLYGON ((-103.483 32.222, -103.483 32.222, -103.483 32.222, -103.483 32.22...>}, {'bbox': <POLYGON ((-103.483 32.222, -103.483 32.222, -103.483 32.222, -103.483 32.22...>}, {'bbox': <POLYGON ((-103.483 32.222, -103.483 32.222, -103.483 32.222, -103.483 32.22...>}]","[{'bbox': [134.144, 292.86400000000003, 142.336, 301.056], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [134.144, 282.624, 142.336, 290.81600000000003], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [134.144, 271.36, 142.336, 279.552], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [134.144, 260.096, 142.336, 268.288], 'bbox_mode': 0, 'category_id': 0}]"
73,train,permian,label_crowdsource,32.22377259466097,-102.7367415,"POLYGON ((-102.73790609030856 32.222787383871356, -102.73557690969143 32.222787383871356, -102.73557690969143 32.22475780545057, -102.73790609030856 32.22475780545057, -102.73790609030856 32.222787383871356))",[],[]
74,train,permian,label_crowdsource,32.22385129466096,-104.05043529999998,"POLYGON ((-104.05159989030855 32.22286608472434, -104.04927070969141 32.22286608472434, -104.04927070969141 32.22483650459759, -104.05159989030855 32.22483650459759, -104.05159989030855 32.22286608472434))",[],[]
76,train,permian,label_crowdsource,32.24628169465896,-102.2139119,"POLYGON ((-102.21507649030858 32.24529672790675, -102.21274730969144 32.24529672790675, -102.21274730969144 32.24726666141118, -102.21507649030858 32.24726666141118, -102.21507649030858 32.24529672790675))",[],[]
77,train,permian,label_crowdsource,32.26017629465773,-102.6882307,"POLYGON ((-102.68939529030857 32.25919147862279, -102.68706610969143 32.25919147862279, -102.68706610969143 32.26116111069268, -102.68939529030857 32.26116111069268, -102.68939529030857 32.25919147862279))",[],[]
78,train,permian,label_crowdsource,32.288670994655206,-101.6822204,"POLYGON ((-101.68338499030855 32.28768648788864, -101.68105580969143 32.28768648788864, -101.68105580969143 32.28965550142176, -101.68338499030855 32.28965550142176, -101.68338499030855 32.28768648788864))","[{'bbox': <POLYGON ((-101.682 32.289, -101.682 32.289, -101.682 32.289, -101.682 32.28...>}, {'bbox': <POLYGON ((-101.682 32.289, -101.682 32.289, -101.682 32.289, -101.682 32.28...>}, {'bbox': <POLYGON ((-101.682 32.289, -101.682 32.289, -101.682 32.289, -101.682 32.28...>}, {'bbox': <POLYGON ((-101.682 32.289, -101.682 32.289, -101.682 32.289, -101.682 32.28...>}, {'bbox': <POLYGON ((-101.682 32.289, -101.682 32.289, -101.682 32.289, -101.682 32.28...>}, {'bbox': <POLYGON ((-101.682 32.289, -101.682 32.289, -101.682 32.289, -101.682 32.28...>}, {'bbox': <POLYGON ((-101.682 32.289, -101.682 32.289, -101.682 32.289, -101.682 32.28...>}, {'bbox': <POLYGON ((-101.682 32.289, -101.682 32.289, -101.682 32.289, -101.682 32.28...>}, {'bbox': <POLYGON ((-101.682 32.289, -101.682 32.289, -101.682 32.289, -101.682 32.28...>}]","[{'bbox': [307.29767142855655, 145.19150996217664, 316.416, 154.1329693661004], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [295.664178121137, 148.70442708333334, 304.3392160056657, 158.26944782110206], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [301.04102083333333, 160.0521875, 309.9349185268913, 169.61720823776875], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [312.0318970544967, 157.08015625, 320.4747326727001, 166.2030038877454], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [284.9982978155706, 151.67646875, 293.80202850566576, 161.24148948776872], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [308.88322457123286, 186.56823224156466, 317.66478855231696, 195.67871083517795], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [305.18508165623024, 173.44797700130863, 313.76685886879324, 182.3546691885136], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [315.59674782989356, 170.31919791666667, 324.5717096210276, 179.13716958198188], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [319.29004042866677, 183.55825, 328.05197582118, 192.3292605990499], 'bbox_mode': 0, 'category_id': 0}]"
81,train,permian,label_crowdsource,32.34737649465001,-101.62633999999998,"POLYGON ((-101.62750459030855 32.34639262581351, -101.62517540969142 32.34639262581351, -101.62517540969142 32.348360363486506, -101.62750459030855 32.348360363486506, -101.62750459030855 32.34639262581351))",[],[]
82,train,permian,label_crowdsource,32.451496294640855,-101.6261111,"POLYGON ((-101.62727569030855 32.45051355977419, -101.62494650969144 32.45051355977419, -101.62494650969144 32.452479029507515, -101.62727569030855 32.452479029507515, -101.62727569030855 32.45051355977419))",[],[]
83,train,permian,label_crowdsource,32.45461799464057,-102.2964017,"POLYGON ((-102.29756629030857 32.45363529382251, -102.29523710969143 32.45363529382251, -102.29523710969143 32.45560069545864, -102.29756629030857 32.45560069545864, -102.29756629030857 32.45363529382251))","[{'bbox': <POLYGON ((-102.296 32.454, -102.296 32.454, -102.296 32.454, -102.296 32.45...>}, {'bbox': <POLYGON ((-102.296 32.454, -102.296 32.454, -102.296 32.454, -102.296 32.45...>}]","[{'bbox': [288.4266666666667, 346.79466666666667, 300.032, 357.71733333333333], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [274.432, 349.8666666666667, 286.3786666666667, 361.1306666666667], 'bbox_mode': 0, 'category_id': 0}]"
85,train,permian,label_crowdsource,32.77061799461322,-102.8057438,"POLYGON ((-102.80690839030855 32.76963875550469, -102.80457920969143 32.76963875550469, -102.80457920969143 32.77159723372175, -102.80690839030855 32.77159723372175, -102.80690839030855 32.76963875550469))",[],[]
86,train,permian,label_crowdsource,32.7743290946129,-104.29498010000002,"POLYGON ((-104.29614469030858 32.773349896335816, -104.29381550969144 32.773349896335816, -104.29381550969144 32.77530829288999, -104.29614469030858 32.77530829288999, -104.29614469030858 32.773349896335816))",[],[]
87,train,permian,label_crowdsource,32.812671694609634,-104.03469850000002,"POLYGON ((-104.03586309030858 32.811692918438084, -104.03353390969144 32.811692918438084, -104.03353390969144 32.813650470781184, -104.03586309030858 32.813650470781184, -104.03586309030858 32.811692918438084))",[],[]
89,train,permian,label_crowdsource,32.99919129459384,-103.8510742,"POLYGON ((-103.85223879030855 32.99821457802591, -103.84990960969142 32.99821457802591, -103.84990960969142 33.00016801116178, -103.85223879030855 33.00016801116178, -103.85223879030855 32.99821457802591))","[{'bbox': <POLYGON ((-103.851 32.999, -103.851 32.999, -103.851 32.999, -103.851 32.99...>}, {'bbox': <POLYGON ((-103.851 32.999, -103.851 32.999, -103.851 32.999, -103.851 32.99...>}, {'bbox': <POLYGON ((-103.851 32.999, -103.851 32.999, -103.851 32.999, -103.851 32.99...>}, {'bbox': <POLYGON ((-103.851 32.999, -103.851 32.999, -103.851 32.999, -103.851 32.99...>}]","[{'bbox': [301.7386666666667, 394.58133333333336, 313.344, 406.528], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [287.744, 394.92266666666666, 299.34933333333333, 406.8693333333333], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [273.7493333333333, 395.6053333333333, 285.3546666666666, 407.2106666666666], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [259.75466666666665, 396.288, 271.36, 407.8933333333333], 'bbox_mode': 0, 'category_id': 0}]"
91,train,permian,label_crowdsource,33.30670489456832,-102.52967429999998,"POLYGON ((-102.53083889030856 33.30573159624481, -102.52850970969142 33.30573159624481, -102.52850970969142 33.30767819289183, -102.53083889030856 33.30767819289183, -102.53083889030856 33.30573159624481))",[],[]
92,train,permian,label_crowdsource,33.56923999454702,-103.49368,"POLYGON ((-103.49484459030856 33.56826963668746, -103.49251540969144 33.56826963668746, -103.49251540969144 33.570210352406576, -103.49484459030856 33.570210352406576, -103.49484459030856 33.56826963668746))","[{'bbox': <POLYGON ((-103.493 33.569, -103.493 33.569, -103.493 33.569, -103.493 33.56...>}, {'bbox': <POLYGON ((-103.493 33.569, -103.493 33.569, -103.493 33.569, -103.493 33.56...>}, {'bbox': <POLYGON ((-103.493 33.569, -103.493 33.569, -103.493 33.569, -103.493 33.56...>}]","[{'bbox': [304.01573958333336, 337.20275, 316.6335243460095, 349.55002838309906], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [317.68448958333335, 335.4941666666667, 331.1556412779463, 348.7411896035336], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [331.4012916666667, 335.3249583333333, 344.15736137171285, 347.85154036124084], 'bbox_mode': 0, 'category_id': 0}]"
94,train,denver,label_expert,39.16596150377081,-103.5864744056084,"POLYGON ((-103.58763899591698 39.16505857381048, -103.58530981529985 39.16505857381048, -103.58530981529985 39.166864433731156, -103.58763899591698 39.166864433731156, -103.58763899591698 39.16505857381048))","[{'bbox': <POLYGON ((-103.586 39.166, -103.586 39.166, -103.586 39.166, -103.586 39.16...>}, {'bbox': <POLYGON ((-103.586 39.166, -103.586 39.166, -103.586 39.166, -103.586 39.16...>}, {'bbox': <POLYGON ((-103.586 39.166, -103.586 39.166, -103.586 39.166, -103.586 39.16...>}, {'bbox': <POLYGON ((-103.586 39.166, -103.586 39.166, -103.586 39.166, -103.586 39.16...>}, {'bbox': <POLYGON ((-103.586 39.166, -103.586 39.166, -103.586 39.166, -103.586 39.16...>}, {'bbox': <POLYGON ((-103.586 39.166, -103.586 39.166, -103.586 39.166, -103.586 39.16...>}]","[{'bbox': [380, 289, 389, 298], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [379, 277, 388, 286], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [367.95867919921875, 276.8312072753906, 376.830078125, 286.1584777832031], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [368.482666015625, 289.71246337890625, 377.53338623046875, 299.86376953125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [356.80316162109375, 289.45550537109375, 365.89678955078125, 299.91729736328125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [355.9684753417969, 277.1965026855469, 365.2886047363281, 287.2317810058594], 'bbox_mode': 0, 'category_id': 0}]"
97,train,denver,label_crowdsource,39.76428189418071,-101.8498516,"POLYGON ((-101.85101619030857 39.76338669408674, -101.84868700969143 39.76338669408674, -101.84868700969143 39.765177094274684, -101.85101619030857 39.765177094274684, -101.85101619030857 39.76338669408674))",[],[]
98,train,denver,label_crowdsource,39.780532994180106,-104.58446699999998,"POLYGON ((-104.58563159030855 39.779638005404166, -104.58330240969143 39.779638005404166, -104.58330240969143 39.781427982956046, -104.58563159030855 39.781427982956046, -104.58563159030855 39.779638005404166))","[{'bbox': <POLYGON ((-104.584 39.78, -104.584 39.78, -104.584 39.78, -104.584 39.78, -...>}, {'bbox': <POLYGON ((-104.585 39.78, -104.585 39.78, -104.585 39.78, -104.585 39.78, -...>}, {'bbox': <POLYGON ((-104.584 39.78, -104.584 39.78, -104.585 39.78, -104.585 39.78, -...>}, {'bbox': <POLYGON ((-104.585 39.78, -104.585 39.78, -104.585 39.78, -104.585 39.78, -...>}]","[{'bbox': [254.976, 358.40000000000003, 264.192, 367.616], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [231.424, 358.40000000000003, 240.64000000000001, 367.616], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [242.68800000000002, 358.40000000000003, 252.928, 367.616], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [219.136, 358.40000000000003, 228.352, 367.616], 'bbox_mode': 0, 'category_id': 0}]"
101,train,denver,label_crowdsource,39.96056999417348,-102.2828,"POLYGON ((-102.28396459030856 39.959677351287226, -102.28163540969143 39.959677351287226, -102.28163540969143 39.961462637059725, -102.28396459030856 39.961462637059725, -102.28396459030856 39.959677351287226))",[],[]
103,train,denver,label_crowdsource,40.00284599417196,-104.930319,"POLYGON ((-104.93148359030856 40.00195390342241, -104.92915440969142 40.00195390342241, -104.92915440969142 40.00373808492151, -104.93148359030856 40.00373808492151, -104.93148359030856 40.00195390342241))",[],[]
104,train,denver,label_crowdsource,40.00373999417192,-104.95143899999997,"POLYGON ((-104.95260359030854 40.002847915103516, -104.95027440969142 40.002847915103516, -104.95027440969142 40.00463207324033, -104.95260359030854 40.00463207324033, -104.95260359030854 40.002847915103516))",[],[]
105,train,denver,label_crowdsource,40.01249999417162,-104.88405599999996,"POLYGON ((-104.88522059030855 40.01160802957421, -104.88289140969142 40.01160802957421, -104.88289140969142 40.01339195876901, -104.88522059030855 40.01339195876901, -104.88522059030855 40.01160802957421))",[],[]
110,train,denver,label_crowdsource,40.06621939416969,-101.10063789999998,"POLYGON ((-101.10180249030856 40.065328132004595, -101.09947330969142 40.065328132004595, -101.09947330969142 40.0671106563348, -101.10180249030856 40.0671106563348, -101.10180249030856 40.065328132004595))",[],[]
111,train,denver,label_crowdsource,40.071993994169496,-104.77646,"POLYGON ((-104.77762459030856 40.071102807559434, -104.77529540969144 40.071102807559434, -104.77529540969144 40.072885180779544, -104.77762459030856 40.072885180779544, -104.77762459030856 40.071102807559434))","[{'bbox': <POLYGON ((-104.777 40.072, -104.777 40.072, -104.777 40.072, -104.777 40.07...>}, {'bbox': <POLYGON ((-104.777 40.072, -104.777 40.072, -104.777 40.072, -104.777 40.07...>}, {'bbox': <POLYGON ((-104.777 40.072, -104.777 40.072, -104.777 40.072, -104.777 40.07...>}, {'bbox': <POLYGON ((-104.777 40.072, -104.777 40.072, -104.777 40.072, -104.777 40.07...>}]","[{'bbox': [74.24185539024013, 198.5398199123614, 87.61794573287067, 210.88685012337132], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [73.78052473586996, 213.44762270071325, 87.36265664588488, 225.96424075827005], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [73.45295833333333, 313.4102916666667, 86.76495833333333, 325.57806390254245], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [72.239390625, 328.1638125, 86.74265957504042, 341.3889490530209], 'bbox_mode': 0, 'category_id': 0}]"
