line_id,kind,parent_id,seg_idx,block_id,split,mid_x,mid_y,length_m
road_52_19,road,52,19,78.0,val,622074.572319142,4595429.656439013,38.75992584260629
road_52_20,road,52,20,78.0,val,622054.8316629421,4595462.941555222,38.87215723844686
road_52_21,road,52,21,78.0,val,622038.6928752401,4595498.297322532,38.86663951293828
road_52_22,road,52,22,78.0,val,622026.2418044191,4595535.112277698,38.872706152684074
road_53_0,road,53,0,79.0,test,622177.7289613651,4595389.97337732,39.78024598354671
road_53_1,road,53,1,79.0,test,622217.2008218024,4595385.41160504,39.78099793544446
road_53_2,road,53,2,79.0,test,622255.6987395745,4595376.005231313,39.59313136159667
road_53_3,road,53,3,79.0,test,622283.4609806563,4595393.619283251,39.5880916757808
road_53_4,road,53,4,79.0,test,622282.2926812813,4595433.116651406,39.78600044019229
road_53_5,road,53,5,79.0,test,622281.3352770924,4595472.868928897,39.788594546572035
road_53_6,road,53,6,79.0,test,622291.7518316288,4595507.836354468,39.28919436063601
road_54_0,road,54,0,79.0,test,622321.4096900804,4595374.347147418,28.59053640682497
road_54_1,road,54,1,79.0,test,622298.6809954698,4595359.788896477,28.49657985437036
road_54_2,road,54,2,79.0,test,622270.9810579891,4595365.916471773,28.558050067699604
road_55_0,road,55,0,79.0,test,622276.2295997506,4595346.520987344,38.37060912681248
road_55_1,road,55,1,79.0,test,622284.382408641,4595309.0312899975,38.365652379070845
road_55_2,road,55,2,79.0,test,622294.8744923591,4595272.179694749,38.367085642527044
road_55_3,road,55,3,67.0,val,622304.8865695733,4595235.222204005,38.35560589110848
road_55_4,road,55,4,67.0,val,622309.6265067804,4595197.156565398,38.3706099896883
road_55_5,road,55,5,67.0,val,622314.8166108864,4595159.146399869,38.36714759278421
road_55_6,road,55,6,67.0,val,622326.5147739459,4595123.077601931,38.25511068400899
road_55_7,road,55,7,67.0,val,622341.2048039844,4595089.763712359,38.32230680750115
road_55_8,road,55,8,67.0,val,622329.9649137029,4595053.563589075,38.29842396882978
road_55_9,road,55,9,67.0,val,622334.3461897091,4595016.479434594,38.31052144569022
road_55_10,road,55,10,67.0,val,622355.1161988516,4594984.382536248,38.34886781257694
road_55_11,road,55,11,67.0,val,622369.3550433031,4594948.860742089,38.336361634739454
road_55_12,road,55,12,67.0,val,622374.8665269432,4594911.077737523,38.356812898714345
road_55_13,road,55,13,55.0,train,622384.9796806929,4594874.133176106,38.357975846304996
road_55_14,road,55,14,55.0,train,622391.3763941195,4594836.316287396,38.3606336436025
road_55_15,road,55,15,55.0,train,622394.2135397865,4594798.145319624,38.370359658275575
road_55_16,road,55,16,55.0,train,622398.5939671315,4594760.11055174,38.36762487243476
road_55_17,road,55,17,55.0,train,622405.9845002604,4594722.460726225,38.37044118578402
road_55_18,road,55,18,55.0,train,622414.279431804,4594685.055948617,38.34990939725837
road_55_19,road,55,19,55.0,train,622415.1589017902,4594646.967639872,38.12464750414149
road_55_20,road,55,20,55.0,train,622433.225562494,4594616.812348627,38.34387891599915
road_55_21,road,55,21,55.0,train,622454.040742532,4594584.7315379055,38.3564562965698
road_55_22,road,55,22,55.0,train,622472.7338986077,4594551.230422038,38.37060765561628
road_55_23,road,55,23,55.0,train,622491.3546072984,4594517.715428209,38.36427431043332
road_56_0,road,56,0,55.0,train,622415.2032844442,4594516.4157623155,33.787395167692466
road_56_1,road,56,1,55.0,train,622414.8606398959,4594550.147199234,33.7906661713877
road_56_2,road,56,2,55.0,train,622407.762363758,4594583.107150229,33.75961169426594
road_56_3,road,56,3,55.0,train,622412.2433422691,4594616.504437442,33.81791419474088
road_57_0,road,57,0,55.0,train,622454.5103697297,4594681.740421279,35.78841627184022
road_57_1,road,57,1,55.0,train,622467.5851994258,4594714.713121678,35.719576823680505
road_57_2,road,57,2,55.0,train,622473.4174906696,4594749.040514206,35.81178156264876
road_57_3,road,57,3,55.0,train,622471.6136120879,4594784.798986071,35.81054157798345
road_57_4,road,57,4,55.0,train,622462.3629502327,4594819.037337683,35.79531319699717
road_57_5,road,57,5,55.0,train,622444.357659697,4594849.92241059,35.80399730721384
road_57_6,road,57,6,67.0,val,622429.4366365081,4594882.474522415,35.81402443784273
road_57_7,road,57,7,67.0,val,622417.5926229513,4594916.183026727,35.809962939931474
road_57_8,road,57,8,67.0,val,622412.7423926982,4594951.485856919,35.69884547567108
road_58_0,road,58,0,55.0,train,622484.4758652211,4594739.887702403,28.552310028632828
road_59_0,road,59,0,55.0,train,622391.0778345187,4594718.958351339,38.453918574990546
road_59_1,road,59,1,55.0,train,622355.971868852,4594732.9250877565,38.493248553674015
road_59_2,road,59,2,55.0,train,622323.8501855017,4594727.964521009,38.29769518958557
road_59_3,road,59,3,55.0,train,622298.9597032568,4594699.576704227,38.55137595602031
road_59_4,road,59,4,55.0,train,622268.8348496385,4594675.840716933,38.48642738015269
road_59_5,road,59,5,55.0,train,622233.3160569461,4594663.801672691,36.597391487490384
road_59_6,road,59,6,55.0,train,622231.8474821746,4594683.221912117,38.56466556480187
road_59_7,road,59,7,55.0,train,622253.8563728939,4594714.634346322,38.47720100875749
road_59_8,road,59,8,55.0,train,622260.9078770699,4594752.187890308,38.559097380006335
road_59_9,road,59,9,55.0,train,622270.422479929,4594788.809661941,38.401899297350724
road_59_10,road,59,10,55.0,train,622260.4108998893,4594825.8816863615,38.56945095118432
road_59_11,road,59,11,55.0,train,622245.796790367,4594861.505198377,38.5601402307007
road_59_12,road,59,12,67.0,val,622231.0141742808,4594897.0327136,38.51542759870109
road_59_13,road,59,13,67.0,val,622206.041358607,4594925.864135589,38.56755963216804
road_59_14,road,59,14,67.0,val,622177.5864551873,4594950.8792171655,38.492332322116816
road_59_15,road,59,15,67.0,val,622163.311364113,4594986.626290114,38.5623688425245
road_59_16,road,59,16,67.0,val,622150.650697311,4595023.045301103,38.569396472154594
road_59_17,road,59,17,67.0,val,622138.5246625406,4595059.621624767,38.5661936750523
road_59_18,road,59,18,67.0,val,622129.0666624268,4595096.975650551,38.55989284802196
road_60_0,road,60,0,67.0,val,622163.9654412554,4594875.986683591,30.541305198529216
road_60_1,road,60,1,67.0,val,622167.8300072209,4594905.190363746,30.340952340771427
road_60_2,road,60,2,67.0,val,622179.4172150564,4594931.602296564,30.34238146762985
road_61_0,road,61,0,67.0,val,622255.1467030344,4594918.568554814,34.35368352499767
road_61_1,road,61,1,67.0,val,622284.6435462922,4594901.56471103,34.24872854116975
road_61_2,road,61,2,55.0,train,622295.2201290814,4594870.201550086,34.35313522432852
road_61_3,road,61,3,55.0,train,622297.0605795892,4594835.930710944,34.34474006067163
road_61_4,road,61,4,55.0,train,622314.1139850742,4594807.493057391,34.26730030902056
road_61_5,road,61,5,55.0,train,622346.4783508765,4594796.875023635,34.26639799427612
road_61_6,road,61,6,55.0,train,622377.9511877074,4594808.306243069,34.33090092550097
road_62_0,road,62,0,55.0,train,622311.655278219,4594862.550666947,32.09536499354066
road_62_1,road,62,1,67.0,val,622327.6670915408,4594883.873408615,32.23734200106178
road_62_2,road,62,2,67.0,val,622320.6078775248,4594914.991727634,32.28479623346021
road_63_0,road,63,0,67.0,val,622226.9195836703,4594935.058119594,33.301628106322795
road_63_1,road,63,1,67.0,val,622196.0428128766,4594946.278050898,33.357173234236406
road_64_0,road,64,0,54.0,train,622024.5389869956,4594857.949898817,38.40535120470333
road_64_1,road,64,1,54.0,train,621989.4083970302,4594873.450203653,38.40505556219994
road_64_2,road,64,2,66.0,train,621954.1509560588,4594888.437657509,38.37779183767817
road_64_3,road,64,3,66.0,train,621922.7944956508,4594910.513534378,38.404788444754175
road_65_0,road,65,0,55.0,train,622147.1647879082,4594720.535557391,35.287444325715285
road_65_1,road,65,1,55.0,train,622173.6217807843,4594697.769007736,35.19578771451614
road_65_2,road,65,2,55.0,train,622181.4874276228,4594663.403296172,35.31871711735443
road_65_3,road,65,3,55.0,train,622190.0850793525,4594629.96482963,34.01346014159953
road_65_4,road,65,4,55.0,train,622211.6371948706,4594645.00295795,35.31187949717949
road_66_0,road,66,0,54.0,train,622103.1477137776,4594686.435548478,34.791391575853865
road_66_1,road,66,1,55.0,train,622135.7594077223,4594675.446580728,34.91897029197424
road_66_2,road,66,2,55.0,train,622167.23119297,4594660.400522863,34.92436639932446
road_67_0,road,67,0,55.0,train,622218.4281900118,4594733.559428622,33.503837441383745
road_67_1,road,67,1,55.0,train,622207.6715025458,4594701.880073044,33.501542138463016
road_67_2,road,67,2,55.0,train,622191.771370101,4594672.912418437,32.891807904072984
road_68_0,road,68,0,55.0,train,622354.3888828288,4594712.803646578,39.57621423705409
road_68_1,road,68,1,55.0,train,622343.3051735763,4594674.878320723,39.53339726206502
road_68_2,road,68,2,55.0,train,622347.349759909,4594636.107397366,39.56134664837585
road_68_3,road,68,3,55.0,train,622352.2148491042,4594596.877231603,39.57443439135112
road_68_4,road,68,4,55.0,train,622366.0562445858,4594559.908256163,39.53101102457438
road_68_5,road,68,5,55.0,train,622374.8832116325,4594521.793105179,39.58507036707883
road_69_0,road,69,0,54.0,train,622108.6189857206,4594508.219837386,26.9218937379826
road_69_1,road,69,1,55.0,train,622135.1454935205,4594504.680188723,27.017977461999962
road_70_0,road,70,0,66.0,train,622004.416377259,4595039.510207885,39.84248527736992
road_70_1,road,70,1,66.0,train,622017.8657686841,4595002.205433396,39.8363383009347
road_70_2,road,70,2,66.0,train,622041.0055049813,4594969.8111811625,39.85452526533474
road_70_3,road,70,3,66.0,train,622065.0737472915,4594938.05511983,39.85225052101198
road_71_0,road,71,0,66.0,train,621969.94899223,4595038.179892538,33.2445621753204
road_71_1,road,71,1,66.0,train,621982.30306135,4595007.439370554,33.22130944611565
road_72_0,road,72,0,66.0,train,621767.7218800097,4595172.412850371,35.48871438515921
road_72_1,road,72,1,66.0,train,621802.4718760832,4595170.20119745,35.58019675806685
road_72_2,road,72,2,66.0,train,621837.8747051405,4595170.646927849,35.56501701908094
road_72_3,road,72,3,66.0,train,621872.732554884,4595163.763330579,35.577010878578946
road_72_4,road,72,4,66.0,train,621907.7828519694,4595159.38795383,35.473180712044645
road_72_5,road,72,5,66.0,train,621933.8330458562,4595179.009166423,35.58059976662419
road_73_0,road,73,0,66.0,train,622032.0978694661,4595103.136450468,36.635848736802465
road_73_1,road,73,1,66.0,train,622028.852438365,4595139.581185241,36.581067073935465
road_73_2,road,73,2,66.0,train,622030.0589469874,4595175.253928635,36.52373943581017
road_73_3,road,73,3,66.0,train,622033.4658371999,4595211.10815967,36.62344511226518
road_73_4,road,73,4,66.0,train,622032.6301664136,4595246.877751715,36.590234582771814
road_73_5,road,73,5,78.0,val,622052.7172054782,4595276.892233732,36.62321244674882
road_73_6,road,73,6,78.0,val,622077.0765777562,4595303.845733617,36.619547779377704
road_73_7,road,73,7,78.0,val,622108.9152993411,4595320.373823387,36.5407694436482
road_73_8,road,73,8,79.0,test,622145.342028439,4595323.62948032,36.62615331274368
road_74_0,road,74,0,79.0,test,622298.9654939513,4595500.398688173,37.72128965538384
road_74_1,road,74,1,79.0,test,622335.2285216348,4595508.737884154,37.72924142417466
road_74_2,road,74,2,79.0,test,622366.8310224542,4595497.900563207,37.206159259552514
road_74_3,road,74,3,79.0,test,622377.7560979573,4595462.422601011,37.71774147294732
road_74_4,road,74,4,79.0,test,622384.5530344811,4595425.379598957,37.711800098103595
road_74_5,road,74,5,79.0,test,622384.1590453465,4595387.79117226,37.697160189303176
road_74_6,road,74,6,79.0,test,622392.2175542776,4595350.968512605,37.71951701221731
road_74_7,road,74,7,79.0,test,622396.7926729417,4595313.690332833,37.691225400705946
road_74_8,road,74,8,79.0,test,622401.1921710572,4595276.583382899,37.624496484615385
road_74_9,road,74,9,67.0,val,622390.2651051705,4595241.11600365,37.70158504355627
road_74_10,road,74,10,67.0,val,622363.2800729692,4595215.424268111,37.680802874780056
road_74_11,road,74,11,67.0,val,622327.9452673617,4595202.468334987,37.72192924643397
road_75_0,road,75,0,52.0,test,621281.6717005856,4594820.158483217,36.554275752898086
road_75_1,road,75,1,52.0,test,621315.1290475334,4594805.613858637,36.55490204033567
road_75_2,road,75,2,52.0,test,621346.9037381286,4594788.136832948,36.5471403517276
road_75_3,road,75,3,52.0,test,621371.1216431633,4594761.152404163,36.53131250613134
road_75_4,road,75,4,53.0,train,621396.8160831186,4594735.746490011,36.584572247550255
road_75_5,road,75,5,53.0,train,621427.5009755953,4594715.9365529865,36.55511298622017
road_76_0,road,76,0,55.0,train,622271.6806614605,4594557.337371254,32.10042178116441
road_76_1,road,76,1,55.0,train,622243.6540415987,4594542.136412984,31.995311761340556
road_76_2,road,76,2,55.0,train,622214.9905848287,4594548.73542841,31.590371002057896
road_76_3,road,76,3,55.0,train,622206.5774878387,4594579.357124971,32.09995880697917
road_76_4,road,76,4,55.0,train,622203.2130652963,4594611.1440558275,32.10696059668586
road_77_0,road,77,0,55.0,train,622433.746732122,4594527.805923545,20.76972682488621
road_77_1,road,77,1,55.0,train,622444.2577994852,4594509.924388397,20.770704652534192
road_78_0,road,78,0,78.0,val,621806.4965954925,4595511.446187657,36.83191702592494
road_78_1,road,78,1,78.0,val,621796.034714934,4595546.069463281,36.74042877071819
road_78_2,road,78,2,78.0,val,621770.7584297692,4595572.705234435,36.82578585787703
road_78_3,road,78,3,77.0,train,621744.3108609093,4595598.308103736,36.83181715258533
road_79_0,road,79,0,77.0,train,621466.1499919145,4595577.940589657,35.863004265338375
road_79_1,road,79,1,77.0,train,621470.0612479771,4595543.477211747,35.830456770099985
road_79_2,road,79,2,77.0,train,621463.0782603428,4595508.376096155,35.87134516798652
road_79_3,road,79,3,77.0,train,621460.2941769245,4595472.61300619,35.88166980029362
road_80_0,road,80,0,64.0,train,621228.5466401598,4595066.974656599,24.507126848620814
road_80_1,road,80,1,64.0,train,621251.5044657532,4595058.705011205,24.530277256858312
road_81_0,road,81,0,90.0,train,622023.9557496881,4595873.712186307,20.182310902910437
road_81_1,road,81,1,90.0,train,622031.265612648,4595854.988555792,20.17338354004818
road_82_0,road,82,0,90.0,train,621980.3485572396,4595799.724440324,30.1252636616239
road_82_1,road,82,1,90.0,train,621960.3230218535,4595821.275494044,30.256082506262665
road_83_0,road,83,0,91.0,train,622493.020882125,4595884.314773201,34.729942359036386
road_83_1,road,83,1,91.0,train,622480.5976562412,4595852.008583917,34.700371836263166
road_83_2,road,83,2,91.0,train,622468.376621222,4595819.61102815,34.729573188882114
road_83_3,road,83,3,91.0,train,622454.7889512598,4595787.686664098,34.672117440528346
road_83_4,road,83,4,91.0,train,622448.7931765015,4595754.0068873055,34.72531827774497
road_84_0,road,84,0,52.0,test,621016.0426008914,4594585.074953094,32.225368841032854
road_84_1,road,84,1,52.0,test,621047.8154190452,4594583.594184787,32.18705820515621
road_84_2,road,84,2,52.0,test,621076.4489281536,4594573.807522142,32.10924883092753
road_84_3,road,84,3,52.0,test,621088.9176649813,4594544.139635275,32.32757702202908
road_84_4,road,84,4,52.0,test,621102.821360955,4594514.953221297,32.33049817208873
road_85_0,road,85,0,52.0,test,621046.2059047322,4594673.903035437,30.748505325273396
road_85_1,road,85,1,52.0,test,621016.1749679217,4594667.6151459105,30.7598239457177
road_86_0,road,86,0,65.0,train,621416.9446204195,4594900.786564852,33.13558994570174
road_86_1,road,86,1,53.0,train,621415.8257097912,4594867.6714512715,33.13610967748512
road_87_0,road,87,0,67.0,val,622350.9741923708,4595118.824725432,31.307491197349247
road_87_1,road,87,1,67.0,val,622370.7724395997,4595142.9722990915,31.309353649984622
road_87_2,road,87,2,67.0,val,622389.632234156,4595167.793230553,31.282525237416415
road_87_3,road,87,3,67.0,val,622412.0571252081,4595189.116812732,31.214217135316762
road_88_0,road,88,0,67.0,val,622418.0179981538,4595120.404018307,38.95211987383261
road_88_1,road,88,1,67.0,val,622381.5344946932,4595133.5601127315,38.99169967189618
road_88_2,road,88,2,67.0,val,622352.6607454628,4595159.823532517,39.07418007022808
road_88_3,road,88,3,67.0,val,622323.5206258781,4595185.838170163,39.073897011673
road_89_0,road,89,0,55.0,train,622415.4569827792,4594772.779220733,38.61397394868389
road_89_1,road,89,1,55.0,train,622424.9601600441,4594804.98531902,38.89102291358619
road_89_2,road,89,2,55.0,train,622403.359796099,4594836.915518117,38.960532353953404
road_90_0,road,90,0,53.0,train,621376.7340786482,4594656.738272269,24.47089428307621
road_90_1,road,90,1,52.0,test,621369.2264490583,4594678.9404151235,24.353737140440376
road_91_0,road,91,0,77.0,train,621381.6216583988,4595267.091212685,35.805684819823156
road_91_1,road,91,1,77.0,train,621404.2058028596,4595294.675955932,35.7938798333938
road_91_2,road,91,2,77.0,train,621433.1181011723,4595314.715232748,35.84571928441228
road_91_3,road,91,3,77.0,train,621466.2014220852,4595328.507727824,35.848451838141315
