chip,label,bbox,split
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\445.jpg,1,"[51.34186409072301, 131.072, 174.51327323846056, 375.4708114675241]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\447.jpg,1,"[198.4, 213.60000000000002, 297.6, 303.2]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\451.jpg,1,"[327.33333411936997, 226.373452381108, 372.736, 286.7358049928195]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\452.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\453.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\456.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\457.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\458.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\459.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\460.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\462.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\465.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\466.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\467.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\471.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\472.jpg,1,"[196.8, 202.4, 315.20000000000005, 310.40000000000003]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\473.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\474.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\475.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\477.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\478.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\479.jpg,1,"[192.0, 206.4, 279.2, 295.2]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\480.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\481.jpg,1,"[185.24936458543164, 184.63867186351487, 355.52146952242424, 346.81768355836306]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\482.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\486.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\488.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\490.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\491.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\493.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\499.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\500.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\501.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\502.jpg,1,"[317.6, 205.60000000000002, 368.0, 279.2]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\503.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\507.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\512.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\513.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\514.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\515.jpg,1,"[175.20000000000002, 152.0, 306.40000000000003, 342.40000000000003]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\517.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\518.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\520.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\522.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\523.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\524.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\527.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\532.jpg,1,"[127.2, 161.60000000000002, 384.0, 349.6]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\534.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\536.jpg,1,"[121.60000000000001, 107.2, 393.6, 448.8]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\537.jpg,1,"[110.4, 0.8, 507.20000000000005, 40.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\537.jpg,1,"[192.8, 76.0, 288.0, 310.40000000000003]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\539.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\543.jpg,1,"[176.0, 116.0, 413.6, 284.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\544.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\547.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\548.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\550.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\554.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\555.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\556.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\558.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\559.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\561.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\564.jpg,1,"[183.20000000000002, 350.40000000000003, 308.0, 512.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\564.jpg,1,"[180.8, 166.4, 330.40000000000003, 344.8]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\565.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\566.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\567.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\568.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\569.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\570.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\574.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\575.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\577.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\579.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\580.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\582.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\585.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\586.jpg,1,"[73.14075742626773, 106.59708918531175, 361.41175, 413.1883701777468]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\587.jpg,1,"[0.0, 67.2, 512.0, 445.6]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\589.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\596.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\598.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\599.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\601.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\602.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\603.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\604.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\606.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\607.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\608.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\613.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\614.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\615.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\618.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\621.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\622.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\623.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\624.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\626.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\628.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\629.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\631.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\632.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\634.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\635.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\639.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\640.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\642.jpg,1,"[304.8, 87.2, 390.40000000000003, 166.4]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\644.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\646.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\647.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\648.jpg,1,"[134.48533333333333, 156.3306666666667, 370.81037786853614, 387.7546666666667]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\651.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\652.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\653.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\657.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\660.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\663.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\664.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\668.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\670.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\671.jpg,1,"[172.05570591547746, 187.05066666666667, 327.33866666666665, 366.9333333333334]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\672.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\673.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\674.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\675.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\676.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\678.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\680.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\681.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\682.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\683.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\684.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\686.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\689.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\691.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\694.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\695.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\697.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\698.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\702.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\703.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\705.jpg,1,"[125.60000000000001, 424.8, 306.40000000000003, 512.0]",train
